grid,centroid,c_lon,c_lat,geometry
"1188963.280286 991017.520396, 1188963.280286 992017.520396, 1189963.280286 992017.520396, 1189963.280286 991017.520396, 1188963.280286 991017.520396",POINT (1189463.2802863133 991517.520395831),75.78241979524836,26.79553792280757,"POLYGON ((75.7773112372681 26.791089157193657, 75.77746238357912 26.80012250622731, 75.78752875297634 26.79998650130995, 75.78737680715746 26.79095316294057, 75.7773112372681 26.791089157193657))"
"1188963.280286 992017.520396, 1188963.280286 993017.520396, 1189963.280286 993017.520396, 1189963.280286 992017.520396, 1188963.280286 992017.520396",POINT (1189463.2802863133 992517.520395831),75.78257135335431,26.804571261750066,"POLYGON ((75.77746238357912 26.80012250622731, 75.77761355390861 26.809155845671544, 75.78768072294066 26.809019830091636, 75.78752875297634 26.79998650130995, 75.77746238357912 26.80012250622731))"
"1188963.280286 993017.520396, 1188963.280286 994017.520396, 1189963.280286 994017.520396, 1189963.280286 993017.520396, 1188963.280286 993017.520396",POINT (1189463.2802863133 993517.520395831),75.78272293554508,26.81360459099108,"POLYGON ((75.77761355390861 26.809155845671544, 75.7777647482623 26.818189175300443, 75.78783271705623 26.81805314905972, 75.78768072294066 26.809019830091636, 75.77761355390861 26.809155845671544))"
"1188963.280286 994017.520396, 1188963.280286 995017.520396, 1189963.280286 995017.520396, 1189963.280286 994017.520396, 1188963.280286 994017.520396",POINT (1189463.2802863133 994517.520395831),75.78287454182644,26.82263791030467,"POLYGON ((75.7777647482623 26.818189175300443, 75.77791596664592 26.827222494888144, 75.78798473532878 26.827086457988287, 75.78783271705623 26.81805314905972, 75.7777647482623 26.818189175300443))"
"1188963.280286 995017.520396, 1188963.280286 996017.520396, 1189963.280286 996017.520396, 1189963.280286 995017.520396, 1188963.280286 995017.520396",POINT (1189463.2802863133 995517.520395831),75.7830261722041,26.83167121946492,"POLYGON ((75.77791596664592 26.827222494888144, 75.7780672090652 26.836255804208715, 75.78813677776407 26.83611975665141, 75.78798473532878 26.827086457988287, 75.77791596664592 26.827222494888144))"
"1188963.280286 996017.520396, 1188963.280286 997017.520396, 1189963.280286 997017.520396, 1189963.280286 996017.520396, 1188963.280286 996017.520396",POINT (1189463.2802863133 996517.520395831),75.78317782668385,26.84070451824595,"POLYGON ((75.7780672090652 26.836255804208715, 75.77821847552585 26.84528910303622, 75.78828884436784 26.845153044823192, 75.78813677776407 26.83611975665141, 75.7780672090652 26.836255804208715))"
"1188963.280286 997017.520396, 1188963.280286 998017.520396, 1189963.280286 998017.520396, 1189963.280286 997017.520396, 1188963.280286 997017.520396",POINT (1189463.2802863133 997517.520395831),75.78332950527141,26.84973780642178,"POLYGON ((75.77821847552585 26.84528910303622, 75.77836976603362 26.854322391144674, 75.78844093514587 26.854186322277645, 75.78828884436784 26.845153044823192, 75.77821847552585 26.84528910303622))"
"1188963.280286 998017.520396, 1188963.280286 999017.520396, 1189963.280286 999017.520396, 1189963.280286 998017.520396, 1188963.280286 998017.520396",POINT (1189463.2802863133 998517.520395831),75.78348120797254,26.85877108376643,"POLYGON ((75.77836976603362 26.854322391144674, 75.77852108059425 26.86335566830816, 75.78859305010391 26.863219588788837, 75.78844093514587 26.854186322277645, 75.77836976603362 26.854322391144674))"
"1188963.280286 999017.520396, 1188963.280286 1000017.520396, 1189963.280286 1000017.520396, 1189963.280286 999017.520396, 1188963.280286 999017.520396",POINT (1189463.2802863133 999517.520395831),75.78363293479298,26.867804350053976,"POLYGON ((75.77852108059425 26.86335566830816, 75.77867241921345 26.872388934300652, 75.78874518924776 26.872252844130756, 75.78859305010391 26.863219588788837, 75.77852108059425 26.86335566830816))"
"1188963.280286 1000017.520396, 1188963.280286 1001017.520396, 1189963.280286 1001017.520396, 1189963.280286 1000017.520396, 1188963.280286 1000017.520396",POINT (1189463.2802863133 1000517.520395831),75.78378468573847,26.87683760505841,"POLYGON ((75.77867241921345 26.872388934300652, 75.77882378189699 26.881422188896163, 75.78889735258318 26.88128608807738, 75.78874518924776 26.872252844130756, 75.77867241921345 26.872388934300652))"
"1188963.280286 1001017.520396, 1188963.280286 1002017.520396, 1189963.280286 1002017.520396, 1189963.280286 1001017.520396, 1188963.280286 1001017.520396",POINT (1189463.2802863133 1001517.520395831),75.78393646081479,26.885870848553704,"POLYGON ((75.77882378189699 26.881422188896163, 75.77897516865059 26.89045543186872, 75.7890495401159 26.890319320402778, 75.78889735258318 26.88128608807738, 75.77882378189699 26.881422188896163))"
"1188963.280286 1002017.520396, 1188963.280286 1003017.520396, 1189963.280286 1003017.520396, 1189963.280286 1002017.520396, 1188963.280286 1002017.520396",POINT (1189463.2802863133 1002517.520395831),75.78408826002769,26.894904080313882,"POLYGON ((75.77897516865059 26.89045543186872, 75.77912657948 26.899488662992237, 75.78920175185175 26.89935254088086, 75.7890495401159 26.890319320402778, 75.77897516865059 26.89045543186872))"
"1188963.280286 1003017.520396, 1188963.280286 1004017.520396, 1189963.280286 1004017.520396, 1189963.280286 1003017.520396, 1188963.280286 1003017.520396",POINT (1189463.2802863133 1003517.520395831),75.78424008338291,26.90393730011287,"POLYGON ((75.77912657948 26.899488662992237, 75.77927801439095 26.908521882040727, 75.78935398779645 26.908385749285614, 75.78920175185175 26.89935254088086, 75.77912657948 26.899488662992237))"
"1188963.280286 1004017.520396, 1188963.280286 1005017.520396, 1189963.280286 1005017.520396, 1189963.280286 1004017.520396, 1188963.280286 1004017.520396",POINT (1189463.2802863133 1004517.520395831),75.78439193088623,26.912970507724634,"POLYGON ((75.77927801439095 26.908521882040727, 75.7794294733892 26.917555088788102, 75.7895062479558 26.917418945390956, 75.78935398779645 26.908385749285614, 75.77927801439095 26.908521882040727))"
"1188963.280286 1005017.520396, 1188963.280286 1006017.520396, 1189963.280286 1006017.520396, 1189963.280286 1005017.520396, 1188963.280286 1005017.520396",POINT (1189463.2802863133 1005517.520395831),75.7845438025434,26.922003702923103,"POLYGON ((75.7794294733892 26.917555088788102, 75.7795809564805 26.9265882830083, 75.78965853233558 26.926452128970826, 75.7895062479558 26.917418945390956, 75.7794294733892 26.917555088788102))"
"1188963.280286 1006017.520396, 1188963.280286 1007017.520396, 1189963.280286 1007017.520396, 1189963.280286 1006017.520396, 1188963.280286 1006017.520396",POINT (1189463.2802863133 1006517.520395831),75.7846956983602,26.93103688548221,"POLYGON ((75.7795809564805 26.9265882830083, 75.77973246367058 26.9356214644752, 75.78981084094157 26.93548529979914, 75.78965853233558 26.926452128970826, 75.7795809564805 26.9265882830083))"
"1188963.280286 1007017.520396, 1188963.280286 1008017.520396, 1189963.280286 1008017.520396, 1189963.280286 1007017.520396, 1188963.280286 1007017.520396",POINT (1189463.2802863133 1007517.520395831),75.78484761834235,26.940070055175863,"POLYGON ((75.77973246367058 26.9356214644752, 75.77988399496522 26.944654632962735, 75.78996317377955 26.944518457649806, 75.78981084094157 26.93548529979914, 75.77973246367058 26.9356214644752))"
"1188963.280286 1008017.520396, 1188963.280286 1009017.520396, 1189963.280286 1009017.520396, 1189963.280286 1008017.520396, 1188963.280286 1008017.520396",POINT (1189463.2802863133 1008517.520395831),75.78499956249567,26.949103211777945,"POLYGON ((75.77988399496522 26.944654632962735, 75.78003555037013 26.953687788244807, 75.7901155308553 26.95355160229671, 75.78996317377955 26.944518457649806, 75.77988399496522 26.944654632962735))"
"1188963.280286 1009017.520396, 1188963.280286 1010017.520396, 1189963.280286 1010017.520396, 1189963.280286 1009017.520396, 1188963.280286 1009017.520396",POINT (1189463.2802863133 1009517.520395831),75.78515153082591,26.95813635506234,"POLYGON ((75.78003555037013 26.953687788244807, 75.7801871298911 26.962720930095248, 75.7902679121746 26.9625847335137, 75.7901155308553 26.95355160229671, 75.78003555037013 26.953687788244807))"
"1188963.280286 1010017.520396, 1188963.280286 1011017.520396, 1189963.280286 1011017.520396, 1189963.280286 1010017.520396, 1188963.280286 1010017.520396",POINT (1189463.2802863133 1010517.520395831),75.78530352333883,26.96716948480287,"POLYGON ((75.7801871298911 26.962720930095248, 75.78033873353387 26.971754058287903, 75.79042031774324 26.97161785107463, 75.7902679121746 26.9625847335137, 75.7801871298911 26.962720930095248))"
"1188963.280286 1011017.520396, 1188963.280286 1012017.520396, 1189963.280286 1012017.520396, 1189963.280286 1011017.520396, 1188963.280286 1011017.520396",POINT (1189463.2802863133 1011517.520395831),75.78545554004022,26.976202600773405,"POLYGON ((75.78033873353387 26.971754058287903, 75.7804903613042 26.980787172596646, 75.79057274756701 26.98065095475336, 75.79042031774324 26.97161785107463, 75.78033873353387 26.971754058287903))"
"1188963.280286 1012017.520396, 1188963.280286 1013017.520396, 1189963.280286 1013017.520396, 1189963.280286 1012017.520396, 1188963.280286 1012017.520396",POINT (1189463.2802863133 1012517.520395831),75.78560758093583,26.985235702747804,"POLYGON ((75.7804903613042 26.980787172596646, 75.78064201320787 26.98982027279526, 75.79072520165171 26.989684044323685, 75.79057274756701 26.98065095475336, 75.7804903613042 26.980787172596646))"
"1188963.280286 1013017.520396, 1188963.280286 1014017.520396, 1189963.280286 1014017.520396, 1189963.280286 1013017.520396, 1188963.280286 1013017.520396",POINT (1189463.2802863133 1013517.520395831),75.78575964603145,26.99426879049986,"POLYGON ((75.78064201320787 26.98982027279526, 75.7807936892506 26.99885335865759, 75.7908776800031 26.998717119559448, 75.79072520165171 26.989684044323685, 75.78064201320787 26.98982027279526))"
"1188963.280286 1014017.520396, 1188963.280286 1015017.520396, 1189963.280286 1015017.520396, 1189963.280286 1014017.520396, 1188963.280286 1014017.520396",POINT (1189463.2802863133 1014517.520395831),75.78591173533286,27.003301863803372,"POLYGON ((75.7807936892506 26.99885335865759, 75.78094538943819 27.007886429957416, 75.79103018262703 27.007750180234428, 75.7908776800031 26.998717119559448, 75.7807936892506 26.99885335865759))"
"1188963.280286 1015017.520396, 1188963.280286 1016017.520396, 1189963.280286 1016017.520396, 1189963.280286 1015017.520396, 1188963.280286 1015017.520396",POINT (1189463.2802863133 1015517.520395831),75.78606384884584,27.012334922432135,"POLYGON ((75.78094538943819 27.007886429957416, 75.78109711377638 27.01691948646853, 75.79118270952924 27.016783226122403, 75.79103018262703 27.007750180234428, 75.78094538943819 27.007886429957416))"
"1189963.280286 990017.520396, 1189963.280286 991017.520396, 1190963.280286 991017.520396, 1190963.280286 990017.520396, 1189963.280286 990017.520396",POINT (1190463.2802863133 990517.520395831),75.79233341935203,26.786368226670337,"POLYGON ((75.78722488547828 26.781919815209328, 75.78737680715746 26.79095316294057, 75.7974423529071 26.790816451062444, 75.79728963185278 26.78178311405348, 75.78722488547828 26.781919815209328))"
"1189963.280286 991017.520396, 1189963.280286 992017.520396, 1190963.280286 992017.520396, 1190963.280286 991017.520396, 1189963.280286 991017.520396",POINT (1190463.2802863133 991517.520395831),75.79248575282037,26.79540156439524,"POLYGON ((75.78737680715746 26.79095316294057, 75.78752875297634 26.79998650130995, 75.79759509822809 26.799849778711266, 75.7974423529071 26.790816451062444, 75.78737680715746 26.79095316294057))"
"1189963.280286 992017.520396, 1189963.280286 993017.520396, 1190963.280286 993017.520396, 1190963.280286 992017.520396, 1189963.280286 992017.520396",POINT (1190463.2802863133 992517.520395831),75.79263811049478,26.804434892646164,"POLYGON ((75.78752875297634 26.79998650130995, 75.78768072294066 26.809019830091636, 75.79774786782153 26.808883096774128, 75.79759509822809 26.799849778711266, 75.78752875297634 26.79998650130995))"
"1189963.280286 993017.520396, 1189963.280286 994017.520396, 1190963.280286 994017.520396, 1190963.280286 993017.520396, 1189963.280286 993017.520396",POINT (1190463.2802863133 993517.520395831),75.79279049238104,26.813468211197335,"POLYGON ((75.78768072294066 26.809019830091636, 75.78783271705623 26.81805314905972, 75.7979006616932 26.81791640502509, 75.79774786782153 26.808883096774128, 75.78768072294066 26.809019830091636))"
"1189963.280286 994017.520396, 1189963.280286 995017.520396, 1190963.280286 995017.520396, 1190963.280286 994017.520396, 1189963.280286 994017.520396",POINT (1190463.2802863133 994517.520395831),75.79294289848491,26.822501519822815,"POLYGON ((75.78783271705623 26.81805314905972, 75.78798473532878 26.827086457988287, 75.79805347984892 26.82694970323823, 75.7979006616932 26.81791640502509, 75.78783271705623 26.81805314905972))"
"1189963.280286 995017.520396, 1189963.280286 996017.520396, 1190963.280286 996017.520396, 1190963.280286 995017.520396, 1189963.280286 995017.520396",POINT (1190463.2802863133 995517.520395831),75.79309532881217,26.831534818296667,"POLYGON ((75.78798473532878 26.827086457988287, 75.78813677776407 26.83611975665141, 75.79820632229443 26.83598299118768, 75.79805347984892 26.82694970323823, 75.78798473532878 26.827086457988287))"
"1189963.280286 996017.520396, 1189963.280286 997017.520396, 1190963.280286 997017.520396, 1190963.280286 996017.520396, 1189963.280286 996017.520396",POINT (1190463.2802863133 996517.520395831),75.7932477833686,26.840568106392972,"POLYGON ((75.78813677776407 26.83611975665141, 75.78828884436784 26.845153044823192, 75.79835918903557 26.84501626864748, 75.79820632229443 26.83598299118768, 75.78813677776407 26.83611975665141))"
"1189963.280286 997017.520396, 1189963.280286 998017.520396, 1190963.280286 998017.520396, 1190963.280286 997017.520396, 1189963.280286 997017.520396",POINT (1190463.2802863133 997517.520395831),75.79340026215996,26.84960138388581,"POLYGON ((75.78828884436784 26.845153044823192, 75.78844093514587 26.854186322277645, 75.79851208007808 26.85404953539169, 75.79835918903557 26.84501626864748, 75.78828884436784 26.845153044823192))"
"1189963.280286 998017.520396, 1189963.280286 999017.520396, 1190963.280286 999017.520396, 1190963.280286 998017.520396, 1189963.280286 998017.520396",POINT (1190463.2802863133 998517.520395831),75.79355276519205,26.85863465054921,"POLYGON ((75.78844093514587 26.854186322277645, 75.78859305010391 26.863219588788837, 75.7986649954278 26.863082791194344, 75.79851208007808 26.85404953539169, 75.78844093514587 26.854186322277645))"
"1189963.280286 999017.520396, 1189963.280286 1000017.520396, 1190963.280286 1000017.520396, 1190963.280286 999017.520396, 1189963.280286 999017.520396",POINT (1190463.2802863133 999517.520395831),75.79370529247063,26.867667906157184,"POLYGON ((75.78859305010391 26.863219588788837, 75.78874518924776 26.872252844130756, 75.79881793509053 26.87211603582944, 75.7986649954278 26.863082791194344, 75.78859305010391 26.863219588788837))"
"1189963.280286 1000017.520396, 1189963.280286 1001017.520396, 1190963.280286 1001017.520396, 1190963.280286 1000017.520396, 1189963.280286 1000017.520396",POINT (1190463.2802863133 1000517.520395831),75.7938578440015,26.87670115048378,"POLYGON ((75.78874518924776 26.872252844130756, 75.78889735258318 26.88128608807738, 75.79897089907203 26.881149269070992, 75.79881793509053 26.87211603582944, 75.78874518924776 26.872252844130756))"
